FechaSalida;FechaEntrada;Motivo;Ocupacion;Estadia;Gente;GastoTotal;GastoAlojamiento;GastoAlimentacion;GastoTransporteInternac;GatoTransporteLocal;GastoCultural;GastoTours;GastoCompras;GastoResto
18/2/2024;26/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;5;2200;600;543.39;0;173.23;478.16;0;405.22;0
19/2/2024;21/2/2024;Visita familiares / amigos;Trabajador dependiente;2;3;639.24;0;112.64;0;120.67;145.77;0;260.16;0
19/2/2024;22/2/2024;Compras;Trabajador dependiente;3;2;600;176.8;166.62;0;0;0;0;256.57;0
19/2/2024;23/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;1022.78;306.83;204.56;158.53;25.57;51.14;0;216.74;217.94
19/2/2024;23/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;550;200;120.69;191.77;129.31;0;0;100;0
19/2/2024;24/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;5;3;3000;985.07;735.91;0;234.6;0;0;878.07;166.35
19/2/2024;24/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;800;310.52;292.63;0;0;151.49;45.36;0;0
19/2/2024;26/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;2300;560;547.73;0;174.61;550.84;0;466.81;0
19/2/2024;4/3/2024;Visita familiares / amigos;Otros;14;1;1260.78;0;355.47;119.92;377.97;0;0;117.29;410.05
20/2/2024;23/2/2024;Visita familiares / amigos;Trabajador dependiente;3;3;306.83;0;127.85;0;30.68;38.35;0;62.68;47.27
20/2/2024;23/2/2024;Compras;Profesional independiente;3;2;500;147.34;138.85;0;0;0;0;213.81;0
20/2/2024;27/2/2024;Visita familiares / amigos;Profesional independiente;7;2;1500;0;739.02;0;0;273.27;0;487.71;0
20/2/2024;27/2/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;3;2000;350;601.49;500;200;100;0;50;698.51
20/2/2024;27/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;3;1239;955.8;283.2;861;0;0;0;0;0
20/2/2024;27/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;2;826;637.2;188.8;574;0;0;0;0;0
20/2/2024;27/2/2024;Visita familiares / amigos;Trabajador dependiente;7;1;1000;0;410.07;0;0;201.82;0;388.11;0
20/2/2024;28/2/2024;Visita familiares / amigos;Jubilado, Pensionista;8;2;1200;0;403.72;0;432.53;130.62;0;233.13;0
20/2/2024;7/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;16;2;6635.58;3502.7;1037.84;5200;259.46;128.25;0;1707.32;0
21/2/2024;23/2/2024;Visita familiares / amigos;Profesional dependiente;2;3;500;0;73.14;0;78.35;94.65;0;168.93;84.93
21/2/2024;24/2/2024;Ocio, Recreo, Vacaciones;Profesional independiente;3;3;1152.54;250;120;0;20;197.16;0;300;265.38
21/2/2024;24/2/2024;Compras;Trabajador dependiente;3;2;600;176.8;166.62;0;0;0;0;256.57;0
21/2/2024;26/2/2024;Visita familiares / amigos;Trabajador dependiente;5;2;1026.74;300;175.29;0;55.88;246.8;0;209.15;39.62
21/2/2024;26/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;4;662.4;134.71;126.95;98.58;136.01;0;0;117.29;147.43
21/2/2024;26/2/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;3;3000;610.11;574.97;0;615.99;0;0;531.22;667.72
21/2/2024;26/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;2;1600;325.39;306.65;0;328.53;0;0;283.32;356.12
21/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;1500;680.02;508.02;350;161.95;0;0;150;0
21/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;2;898.93;328.49;245.41;0;78.23;246.8;0;0;0
21/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;400;0;184.24;0;58.74;0;0;157.02;0
21/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;1665.21;424.53;400.08;134.79;428.63;147.94;0;264.03;0
21/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;1600;434.98;409.93;0;439.18;0;45.39;270.53;0
21/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;4;2500;1108.19;827.89;800;263.93;0;0;300;0
21/2/2024;28/2/2024;Visita familiares / amigos;Trabajador dependiente;7;5;3400;0;1096.4;0;1174.63;405.41;0;723.55;0
21/2/2024;7/3/2024;Visita familiares / amigos;Estudiante;15;1;1342.46;0;380.86;67.39;404.97;0;0;117.29;439.34
21/2/2024;7/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;15;2;5381.16;2587.32;766.61;3841.05;191.65;128.25;0;1707.32;0
21/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;9;3;3041.26;1324.32;971.64;1458.74;345.3;0;0;400;0
21/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;4;1200;500;388.32;0;50;111.68;0;150;0
22/2/2024;24/2/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;2;1;120;40.65;38.31;0;41.04;0;0;0;0
22/2/2024;25/2/2024;Visita familiares / amigos;Trabajador dependiente;3;2;550.15;0;152.34;0;163.21;0;0;234.59;0
22/2/2024;25/2/2024;Visita familiares / amigos;Jubilado, Pensionista;3;2;200;0;55.38;0;59.33;0;0;85.28;0
22/2/2024;26/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;552.19;0;203.13;0;217.62;131.44;0;0;0
22/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;1780;645;346.81;0;371.56;149.61;0;267.02;0
22/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;1100;450;198.61;0;212.79;85.68;0;152.92;0
22/2/2024;28/2/2024;Visita familiares / amigos;Trabajador dependiente;6;4;1994.29;0;609.38;269.57;652.86;262.88;0;469.17;0
22/2/2024;28/2/2024;Visita familiares / amigos;Jubilado, Pensionista;6;1;1332.61;0;407.19;67.39;436.25;175.66;0;313.51;0
22/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Profesional independiente;8;3;2000;500;300;0;292.99;89.15;0;500;317.86
22/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;8;4;3869.14;922.62;793.96;0;152.56;0;0;2000;0
23/2/2024;25/2/2024;Visita familiares / amigos;Trabajador Independiente;2;2;350;0;79.89;0;85.59;0;0;184.52;0
23/2/2024;26/2/2024;Visita familiares / amigos;Otros;3;2;280;0;77.54;0;83.07;0;0;119.39;0
23/2/2024;27/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;562.53;76.71;185.17;178.99;198.38;0;0;102.28;0
23/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;800;201.57;189.96;0;203.52;0;29.45;175.51;0
23/2/2024;28/2/2024;Trabajo / Profesion;Profesional dependiente;5;2;2000;1030.3;769.7;700;0;0;0;200;0
23/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;500;151.47;142.75;0;0;73.9;0;131.89;0
23/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;1300;301.58;284.21;202.18;304.49;147.13;0;262.59;0
23/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1300;579.28;432.76;600;137.96;0;0;150;0
23/2/2024;6/3/2024;Visita familiares / amigos;Profesional dependiente;12;2;800;0;400;0;60;41.81;0;74.61;223.58
23/2/2024;1/3/2024;Visita familiares / amigos;Trabajador Independiente;7;1;400;0;150;0;30;29.13;0;100;90.87
23/2/2024;9/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;15;4;6027.32;3069.47;909.47;4680;227.37;0;0;1707.32;113.68
24/2/2024;26/2/2024;Compras;Patron, Com, Ind, Prod Agrop;2;3;335.34;53.88;50.78;0;54.4;0;0;117.29;58.97
24/2/2024;26/2/2024;Compras;Trabajador Independiente;2;2;335.34;53.88;50.78;0;54.4;0;0;117.29;58.97
24/2/2024;26/2/2024;Visita familiares / amigos;Otros;2;1;117.29;0;0;0;0;0;0;117.29;0
24/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;826.13;0;203.13;134.79;217.62;131.44;39.36;234.59;0
24/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;1870;402.13;378.97;269.57;406.01;245.23;0;437.67;0
24/2/2024;28/2/2024;Visita familiares / amigos;Trabajador dependiente;4;3;800;0;206.54;202.18;221.28;133.65;0;238.53;0
24/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;1492.29;325;0;0;435.24;262.88;0;469.17;0
24/2/2024;11/3/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;16;2;4972.13;0;1942;3906.54;894.05;454.79;0;1681.29;0
24/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;2;1186.06;330;200;0;20;50;0;234.59;351.47
24/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;5;1300;480;300;0;200;146.92;0;124.51;48.58
25/2/2024;26/2/2024;Compras;Trabajador Independiente;1;2;1200;74.14;69.87;0;74.85;0;0;900;81.14
25/2/2024;26/2/2024;Compras;Trabajador Independiente;1;2;1200;0;61.87;0;66.28;0;0;1000;71.85
25/2/2024;27/2/2024;Visita familiares / amigos;Trabajador dependiente;2;2;716;76.76;25.57;511.39;0;0;0;613.67;0
25/2/2024;27/2/2024;Tratamiento Salud;Trabajador dependiente;2;2;500;100;193.11;200;206.89;0;0;0;0
25/2/2024;28/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;865.21;254.96;240.27;134.79;0;0;0;369.98;0
25/2/2024;28/2/2024;Compras;Trabajador dependiente;3;1;300;88.4;83.31;0;0;0;0;128.29;0
25/2/2024;28/2/2024;Visita familiares / amigos;Trabajador dependiente;3;2;535;0;119.58;0;128.11;103.17;0;184.14;0
25/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;5;1;0;0;0;0;0;0;0;0;0
25/2/2024;1/3/2024;Trabajo / Profesion;Profesional dependiente;5;1;2000;1002.8;735.74;500;261.47;0;0;0;0
25/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;4;3348.47;761.02;1014.69;0;456.61;304.41;0;608.81;202.94
25/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;5;4439.26;887.85;1014.69;0;634.18;634.18;253.67;753.4;261.29
25/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;10;4;3500;1600;1000;0;300;270.9;0;229.58;99.52
25/2/2024;8/3/2024;Ocio, Recreo, Vacaciones;Otros;12;2;1500;700;300;0;118.4;195.44;0;100;86.16
26/2/2024;1/3/2024;Visita familiares / amigos;Trabajador dependiente;4;1;275;0;100;0;25;50;0;100;0
26/2/2024;5/3/2024;Visita familiares / amigos;Profesional dependiente;8;1;700;0;184.49;119.92;196.16;0;0;106.53;212.82
26/2/2024;7/3/2024;Visita familiares / amigos;Profesional dependiente;10;4;7817.23;0;2427.5;7813.08;1117.57;909.58;0;3362.59;0
26/2/2024;9/3/2024;Visita familiares / amigos;Jubilado, Pensionista;12;1;2500;0;700;970;0;278.74;0;1030.46;490.8
26/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;2454.96;1411;248.93;289;295.03;0;200;300;0
26/2/2024;18/3/2024;Estudios;Profesional independiente;21;1;4647.74;2217.86;0;700;200;147.74;0;2000;82.14
26/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;3;1200;500;300;0;116.84;100;0;56.4;126.76
26/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;2;913.05;386.78;355.47;362.58;0;131.44;39.36;0;0
26/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;2;2401.64;500;457.03;0;485.96;131.44;0;300;527.21
26/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;4;3;2000;600;435.03;500;462.56;0;0;502.41;0
26/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;4;1580;630;400;0;200;100;0;200;50
26/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Otros;9;2;1655.68;350;457.03;0;40;131.44;0;150;527.21
26/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;7880.08;1726.97;1587.17;119.92;1687.63;0;0;1047.43;1830.87
27/2/2024;4/3/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;6;1;500;0;0;400;0;0;0;500;0
27/2/2024;1/3/2024;Trabajo / Profesion;Trabajador Independiente;3;1;450;180;100;0;62.35;0;0;40;67.65
27/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;773.12;165.76;152.34;119.92;161.99;0;0;117.29;175.74
27/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;3;4;945.77;300;152.34;811.75;161.99;131.44;0;200;0
27/2/2024;8/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;10;4;2500;1049.09;500;0;60;541.84;0;150;199.06
27/2/2024;13/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;15;2;6500;1200;1000;1870;843.4;457.62;300;1691.77;1007.21
27/2/2024;11/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;13;3;2304.16;800;683.63;0;80;250;0;313.73;176.8
28/2/2024;9/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;2;3748.22;897.82;266.02;1976.4;66.51;0;0;2484.62;33.25
28/2/2024;11/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;12;2;6056.05;3012.32;892.54;4472;223.14;128.25;92.47;1707.32;0
28/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Otros;7;2;1568.02;350;200;0;377.97;80;0;150;410.05
28/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;4;2600;595.84;547.6;0;582.26;283.48;84.88;505.94;0
28/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Estudiante;5;2;2280.08;474.47;436.06;119.92;463.66;0;0;402.88;503.01
28/2/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;3;1960.79;700;400;0;168.2;370.2;0;200;122.4
28/2/2024;4/3/2024;Ocio, Recreo, Vacaciones;Profesional independiente;5;4;800;195.48;143.42;0;50.97;201.92;0;171.12;37.09
28/2/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;7;1200;560;300;0;48.88;138.32;0;117.22;35.57
28/2/2024;4/3/2024;Trabajo / Profesion;Profesional independiente;5;1;680.08;141.52;130.06;119.92;138.29;0;0;120.17;150.03
29/2/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;4;3;500;0;129.36;0;137.54;83.71;0;149.39;0
29/2/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;4;4;304.41;0;126.84;0;88.79;44.52;0;37.73;6.54
29/2/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;4;2;600;0;155.23;0;165.05;100.45;0;179.27;0
29/2/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;4;2;470;0;121.6;0;129.29;78.68;0;140.43;0
29/2/2024;6/3/2024;Visita familiares / amigos;Jubilado, Pensionista;6;1;500;0;106.8;0;20;100;0;150;123.2
29/2/2024;7/3/2024;Ocio, Recreo, Vacaciones;Profesional independiente;7;3;5332.61;1168.68;1074.07;67.39;1142.05;0;0;708.82;1238.99
29/2/2024;5/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;663.82;138.14;126.95;119.92;134.99;0;0;117.29;146.45
29/2/2024;5/3/2024;Compras;Trabajador dependiente;5;2;1000;308.27;283.31;0;0;146.66;0;261.76;0
29/2/2024;7/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;4475.05;364.54;351.33;2069.35;220.06;648.23;0;2890.9;0
29/2/2024;5/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1800;374.57;344.25;240;366.03;0;0;318.05;397.1
29/2/2024;26/7/2024;Ocio, Recreo, Vacaciones;Estudiante;148;1;10000;4196.7;3906.29;1953.27;1897.01;0;0;0;0
1/3/2024;6/3/2024;Visita familiares / amigos;Trabajador dependiente;5;1;500;0;259.89;115;0;0;0;240.11;0
1/3/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;3;3;600;0;134.35;0;142.85;115.92;0;206.88;0
1/3/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;3;2;480;0;107.48;0;114.28;92.73;0;165.5;0
1/3/2024;4/3/2024;Visita familiares / amigos;Trabajador dependiente;3;2;253.67;0;88.79;0;50.73;0;0;101.02;13.14
1/3/2024;9/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;4;1411.9;735.39;217.89;1265;54.47;0;122.51;254.39;27.24
1/3/2024;11/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;10;2;1168.21;576.64;496.22;0;95.35;0;0;0;0
1/3/2024;13/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;12;3;6217.66;3811.26;1129.26;1968.55;282.32;0;0;853.66;141.16
1/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;3;882.43;193.39;177.73;0;188.98;0;0;117.29;205.03
1/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;4;2400;624.58;574.01;0;610.34;212.25;0;378.81;0
1/3/2024;7/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;773.12;165.76;152.34;67.39;161.99;0;0;117.29;175.74
1/3/2024;7/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;2932.61;628.77;577.87;67.39;614.45;0;0;444.92;666.6
1/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;1500;600;350;0;200;150;0;153.44;46.56
1/3/2024;6/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;4;2450;561.46;516.01;479.7;548.67;267.13;79.99;476.75;0
1/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;8000;1753.26;1611.33;0;1713.31;0;0;1063.37;1858.74
2/3/2024;5/3/2024;Visita familiares / amigos;Trabajador dependiente;3;1;200;0;55.51;0;59.02;0;0;85.47;0
2/3/2024;12/3/2024;Visita familiares / amigos;Profesional dependiente;10;3;934.07;0;253.91;0;269.98;0;0;117.29;292.89
2/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;1700;0;500.92;0;532.62;216.09;64.71;385.67;0
2/3/2024;6/3/2024;Visita familiares / amigos;Trabajador dependiente;4;2;785.14;0;203.13;239.85;215.98;131.44;0;234.59;0
2/3/2024;5/3/2024;Visita familiares / amigos;Trabajador dependiente;3;1;300;0;118.12;0;0;0;0;181.88;0
2/3/2024;18/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;16;2;4998.52;1815.52;300;3050;134.48;182.92;0;2484.62;80.98
2/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Profesional independiente;6;3;773.12;165.76;152.34;0;161.99;0;0;117.29;175.74
2/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;773.12;165.76;152.34;0;161.99;0;0;117.29;175.74
2/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;3000;643.22;591.15;0;628.57;0;0;455.14;681.92
2/3/2024;5/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;800;239.93;220.51;0;0;0;0;339.55;0
2/3/2024;5/3/2024;Compras;Trabajador dependiente;3;2;600;167.99;154.39;0;0;0;39.89;237.74;0
2/3/2024;9/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;600;80;256.2;0;0;94.73;0;169.07;0
2/3/2024;11/3/2024;Visita familiares / amigos;Trabajador Independiente;9;2;1347.12;500;315.52;0;50;200;0;200;81.6
2/3/2024;15/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;13;2;1200;439.82;322.69;0;114.68;174.74;0;148.08;0
2/3/2024;11/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;2;1500;550;300;0;60;270.88;0;229.56;89.56
2/3/2024;5/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;600;346.08;253.92;412.14;0;0;0;0;0
2/3/2024;12/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;10;2;2385.78;550.77;422.24;0;913.41;0;0;499.37;0
2/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;4;1014.69;380.51;304.41;0;50.73;88.79;0;76.15;114.1
2/3/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;800;175.73;161.51;224;171.73;104.51;0;186.52;0
2/3/2024;7/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;2332.61;485.4;446.11;67.39;474.34;0;0;412.16;514.6
2/3/2024;11/4/2024;Estudios;Trabajador Independiente;40;1;1039.53;267.87;220.71;4130.56;550.94;0;0;0;0
3/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;2411.08;552.54;507.81;0;539.95;262.88;78.72;469.17;0
3/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;5;2;1034.74;276.27;253.91;0;269.98;0;0;234.59;0
3/3/2024;16/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;13;3;2500;800;590.84;0;100;117.64;0;209.96;681.56
3/3/2024;6/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;800;156.73;144.04;239.85;153.16;124.28;0;221.8;0
3/3/2024;13/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;4;10000;3814.06;2798.32;0;994.47;0;0;1669.43;723.72
3/3/2024;6/3/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;3;1;500;133.48;120;0;25;80;0;0;141.52
3/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;4;2536.72;405.88;710.28;0;152.2;152.2;0;496.39;619.77
3/3/2024;17/4/2024;Visita familiares / amigos;Profesional independiente;45;1;2598.82;0;757.6;129.94;807.97;43.58;0;77.77;911.89
4/3/2024;8/3/2024;Visita familiares / amigos;Trabajador dependiente;4;3;200;0;51.74;0;55.02;33.48;0;59.76;0
4/3/2024;8/3/2024;Visita familiares / amigos;Profesional dependiente;4;2;800;0;182.99;0;194.58;0;0;211.34;211.09
4/3/2024;11/3/2024;Visita familiares / amigos;Jubilado, Pensionista;7;1;295.03;0;177.73;119.92;0;0;0;117.29;0
4/3/2024;9/3/2024;Visita familiares / amigos;Jubilado, Pensionista;5;1;300;0;155.93;0;0;0;0;144.07;0
4/3/2024;9/3/2024;Visita familiares / amigos;Jubilado, Pensionista;5;1;600;0;150;326;0;380.17;0;0;69.83
4/3/2024;11/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;2;3993.55;967.62;286.7;2074;71.68;182.92;0;2484.62;0
4/3/2024;20/3/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;16;2;6692.58;3753.93;825.01;4368;278.07;128.25;0;1707.32;0
4/3/2024;9/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;5;1674.5;400;300;746;129.55;218.61;80;420.39;125.95
4/3/2024;9/3/2024;Trabajo / Profesion;Trabajador dependiente;5;1;300;156.33;143.67;0;0;0;0;0;0
4/3/2024;13/3/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;3;574.23;215.03;157.76;0;56.07;0;0;104.58;40.8
4/3/2024;9/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;800;246.61;226.65;0;0;117.33;0;209.4;0
5/3/2024;8/3/2024;Visita familiares / amigos;Trabajador dependiente;3;2;355;0;79.49;0;84.52;68.58;0;122.4;0
5/3/2024;8/3/2024;Visita familiares / amigos;Trabajador dependiente;3;2;228.3;0;88.79;0;12.68;30.77;0;54.92;41.14
5/3/2024;13/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;4;3488.48;651.2;192.95;1433.5;48.24;0;87.36;2484.62;24.12
5/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;1217.63;205.47;228.3;0;114.15;76.1;0;339.36;254.23
5/3/2024;8/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;846.12;165.76;152.34;0;161.99;131.44;0;234.59;0
5/3/2024;12/3/2024;MICE;Trabajador Independiente;7;4;1500;517.91;475.98;479.7;506.11;0;0;0;0
6/3/2024;8/3/2024;Visita familiares / amigos;Trabajador dependiente;2;2;350;0;80.04;0;85.1;0;0;184.86;0
6/3/2024;12/3/2024;Visita familiares / amigos;Trabajador dependiente;6;1;350;0;169.63;100;180.37;0;0;0;0
6/3/2024;18/3/2024;Visita familiares / amigos;Profesional dependiente;12;1;200;0;180;70;20;0;0;0;0
6/3/2024;18/3/2024;Visita familiares / amigos;Jubilado, Pensionista;12;1;4000;0;1247.13;1300;0;435.2;0;1632;685.67
6/3/2024;8/3/2024;Visita familiares / amigos;Trabajador dependiente;2;3;253.67;0;101.47;0;43.12;0;0;72.75;36.33
6/3/2024;12/3/2024;Visita familiares / amigos;Jubilado, Pensionista;6;2;400;0;141.18;0;150.12;0;0;108.7;0
6/3/2024;16/3/2024;Visita familiares / amigos;Profesional dependiente;10;3;1000;0;512.3;0;182.06;0;0;305.63;0
6/3/2024;11/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;4071.55;1024.54;303.57;2196;75.89;182.92;0;2484.62;0
6/3/2024;12/3/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;2;773.12;165.76;152.34;0;161.99;0;0;117.29;175.74
6/3/2024;12/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;3;4500;964.83;886.73;0;942.85;0;0;682.71;1022.88
6/3/2024;16/3/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;10;2;1500;600;264.68;0;30;150;0;150;305.32
6/3/2024;14/3/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;8;2;2500;500;714.03;550;50;0;0;412.31;823.66
6/3/2024;9/3/2024;Compras;Trabajador dependiente;3;2;600;179.95;165.38;0;0;0;0;254.67;0
6/3/2024;9/3/2024;Trabajo / Profesion;Profesional dependiente;3;1;783.6;270;200;420;50;0;0;250;13.6
6/3/2024;13/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;469.86;167.24;122.7;0;43.61;0;0;104.58;31.73
6/3/2024;15/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;5;4250;1150;1013.38;0;360.14;792.65;0;671.74;262.09
6/3/2024;12/3/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;913.22;177.57;507.34;202.94;126.84;0;0;101.47;0
